,Flavor Name,Positive,Negative,Total,Difference,Percent_Positive,Percent_Negative
38,koolada,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4508771271522418, pvalue=0.14681407805657296)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
28,venom,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5108617112205516, pvalue=0.13082368787459503)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
94,reven,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0197379291612656, pvalue=0.30785276809685891)","RanksumsResult(statistic=1.023486965665535, pvalue=0.30607765959057021)"
328,ripe a,0,0,0,0,0,0
107,tfa strawberry ripe,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.94100816257160902, pvalue=0.34670067620273215)","RanksumsResult(statistic=0.9222629800502623, pvalue=0.35639141903067484)"
378,raspberry one,0,0,0,0,0,0
357,rhubarb,0,0,0,0,0,0
335,wintergreen,0,0,0,0,0,0
256,e yogurt,0,0,0,0,0,0
311,beer,0,0,0,0,0,0
355,rex,0,0,0,0,0,0
140,peanut butter,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
423,peanut but,0,0,0,0,0,0
418,e sucralose,0,0,0,0,0,0
305,y ac,0,0,0,0,0,0
121,peanut butter cup,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.81728995793072023, pvalue=0.41376274418364678)","RanksumsResult(statistic=0.81728995793072023, pvalue=0.41376274418364678)"
442,amaretto,0,0,0,0,0,0
149,tiramisu,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.60734391369163609, pvalue=0.54362270117660394)"
327,rew,0,0,0,0,0,0
109,smooth,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)"
424,peanut,0,0,0,0,0,0
69,mocha,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
51,boom,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3384060320241611, pvalue=0.18076411364028022)","RanksumsResult(statistic=1.3421550685284305, pvalue=0.17954572157303872)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
417,peach,0,0,0,0,0,0
291,cloud,0,0,0,0,0,0
138,blood orange,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
292,vanilla cupcake,0,0,0,0,0,0
206,a watermelon,0,0,0,0,0,0
165,blackberry,0,0,0,0,0,0
391,blackber,0,0,0,0,0,0
228,capella,0,0,0,0,0,0
253,capel,0,0,0,0,0,0
299,pear,0,0,0,0,0,0
314,butter,0,0,0,0,0,0
43,bubblegum,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3871435065796627, pvalue=0.16539800785016157)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
60,pecan,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
63,e lemonade,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.2559272289302352, pvalue=0.20914235532701342)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
285,skittle,0,0,0,0,0,0
168,pale,0,0,0,0,0,0
36,e vanilla b,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4508771271522418, pvalue=0.14681407805657296)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
380,oko,0,0,0,0,0,0
404,strawberry ca,0,0,0,0,0,0
339,bf,0,0,0,0,0,0
456,green apple,0,0,0,0,0,0
295,thug juice,0,0,0,0,0,0
193,ginger,0,0,0,0,0,0
86,starburst,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)"
173,honeysuckle,0,0,0,0,0,0
354,pink champagne,0,0,0,0,0,0
445,lkj,0,0,0,0,0,0
105,em sweetener,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.94100816257160902, pvalue=0.34670067620273215)","RanksumsResult(statistic=0.93725912606733974, pvalue=0.34862528255030789)"
458,coconut cream pie,0,0,0,0,0,0
309,cap sweet strawberry,0,0,0,0,0,0
78,graham cracker clear,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1434561338021545, pvalue=0.25284925762974897)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
211,raspberry apple,0,0,0,0,0,0
158,peanut butter e,"RanksumsResult(statistic=0.47612763604220859, pvalue=0.63398344944147633)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.53986125661478768, pvalue=0.58929271844911457)"
194,zzzz,0,0,0,0,0,0
310,eggnog,0,0,0,0,0,0
198,molasses,0,0,0,0,0,0
220,strawberry cupcake,0,0,0,0,0,0
170,licorice,0,0,0,0,0,0
341,banana coconut,0,0,0,0,0,0
396,fw yellow cake,0,0,0,0,0,0
52,peanut butter v,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3384060320241611, pvalue=0.18076411364028022)","RanksumsResult(statistic=1.3421550685284305, pvalue=0.17954572157303872)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
1,rootbeer,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.7170587189553663, pvalue=0.085968443783262766)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
353,fa almond,0,0,0,0,0,0
376,la peach,0,0,0,0,0,0
275,yun,0,0,0,0,0,0
407,capella cool mint,0,0,0,0,0,0
112,coconut rum,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.88477261500756865, pvalue=0.37627928216718565)","RanksumsResult(statistic=0.88477261500756865, pvalue=0.37627928216718565)"
126,american red,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.77605055638375731, pvalue=0.43771913570453624)","RanksumsResult(statistic=0.78729766589656536, pvalue=0.43110763573410116)"
333,greek yogurt,0,0,0,0,0,0
383,frontier,0,0,0,0,0,0
414,wild cherry,0,0,0,0,0,0
388,zooch,0,0,0,0,0,0
219,coconut g,0,0,0,0,0,0
145,reunite,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.56985354864894255, pvalue=0.56877703266601543)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.63733620572579097, pvalue=0.52390587237907926)"
50,gummy candy,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3421550685284305, pvalue=0.17954572157303872)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
74,jamaican rum,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.1622013163235012, pvalue=0.24515370011098814)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
389,vanillin,0,0,0,0,0,0
283,tobacco ab,0,0,0,0,0,0
403,rice krispies,0,0,0,0,0,0
325,gummi bear,0,0,0,0,0,0
251,blue raspberry slush,0,0,0,0,0,0
321,pomegrana,0,0,0,0,0,0
453,kiwi double,0,0,0,0,0,0
223,pomegranate,0,0,0,0,0,0
401,em sweete,0,0,0,0,0,0
91,root beer o,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0797225132295754, pvalue=0.28026576549398885)","RanksumsResult(statistic=1.0422321481868817, pvalue=0.29730406162794376)"
176,creamy coconut,0,0,0,0,0,0
298,almond,0,0,0,0,0,0
350,super s,0,0,0,0,0,0
57,meringue,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.297166630477198, pvalue=0.19457385962529061)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
435,titty,0,0,0,0,0,0
436,coca,0,0,0,0,0,0
381,super sweet,0,0,0,0,0,0
406,pineapple,0,0,0,0,0,0
12,pineapp,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6345799158614405, pvalue=0.10213714075486914)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
247,honeydew,0,0,0,0,0,0
214,bse,0,0,0,0,0,0
294,orange,0,0,0,0,0,0
44,grape,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3871435065796627, pvalue=0.16539800785016157)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
188,yogurt,0,0,0,0,0,0
368,coconut,0,0,0,0,0,0
312,tangerine,0,0,0,0,0,0
332,lemon meringue pie,0,0,0,0,0,0
238,yog,0,0,0,0,0,0
320,butterscotch,0,0,0,0,0,0
264,rhm,0,0,0,0,0,0
293,banana g,0,0,0,0,0,0
11,coconut fl,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6420779888699792, pvalue=0.10057384263376107)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
37,huckleberry,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4508771271522418, pvalue=0.14681407805657296)","RanksumsResult(statistic=1.4546261636565112, pvalue=0.14577278371258162)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
64,bubble,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
273,horchata,0,0,0,0,0,0
422,apple ca,0,0,0,0,0,0
426,blackcurrant,0,0,0,0,0,0
27,mola,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5258578572376291, pvalue=0.12704526800681268)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
346,peppermint,0,0,0,0,0,0
42,brandy,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.3908925430839321, pvalue=0.16425801438537213)","RanksumsResult(statistic=1.3871435065796627, pvalue=0.16539800785016157)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
187,banana nut bread,0,0,0,0,0,0
22,cpa,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.5595991857760532, pvalue=0.1188546290545163)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
123,cotton candy,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.8022938119136428, pvalue=0.42238302110170023)","RanksumsResult(statistic=0.80604284841791218, pvalue=0.4202181431996207)"
441,any one,0,0,0,0,0,0
216,pumpkin,0,0,0,0,0,0
451,lychee,0,0,0,0,0,0
303,absinthe,0,0,0,0,0,0
265,yg,0,0,0,0,0,0
280,fw,0,0,0,0,0,0
322,ananas,0,0,0,0,0,0
408,n nut,0,0,0,0,0,0
377,coconut milk,0,0,0,0,0,0
449,cooling agent,0,0,0,0,0,0
224,fa meringue,0,0,0,0,0,0
13,vanilla butter,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6233328063486323, pvalue=0.10451828015496789)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
431,menthol blend,0,0,0,0,0,0
243,cap vanilla custard,0,0,0,0,0,0
98,blue raspberry ca,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.98599660062284133, pvalue=0.32413478099007742)","RanksumsResult(statistic=0.98974563712711072, pvalue=0.32229846233921045)"
30,cantaloupe,"RanksumsResult(statistic=1.3983906160924708, pvalue=0.1619957995507868)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.4921165286992049, pvalue=0.13566859953458379)","RanksumsResult(statistic=1.4921165286992049, pvalue=0.13566859953458379)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
308,yellow color,0,0,0,0,0,0
235,wale,0,0,0,0,0,0
276,tfa sweetener,0,0,0,0,0,0
92,pom,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=1.0347340751783429, pvalue=0.30079311793256336)","RanksumsResult(statistic=1.0347340751783429, pvalue=0.30079311793256336)"
371,papaya,0,0,0,0,0,0
125,lemon lime,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.79104670240083474, pvalue=0.42891673898803528)","RanksumsResult(statistic=0.78729766589656536, pvalue=0.43110763573410116)"
129,d yogurt,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.75355633735814109, pvalue=0.45111567060662372)","RanksumsResult(statistic=0.75355633735814109, pvalue=0.45111567060662372)"
232,peanutbutter,0,0,0,0,0,0
462,banana split,0,0,0,0,0,0
72,ethyl maltol,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.1846955353491173, pvalue=0.23613784835126517)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
136,fruity,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
262,sweetener,0,0,0,0,0,0
106,yoghurt,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=1.0009927466399189, pvalue=0.31683031508867787)","RanksumsResult(statistic=0.94100816257160902, pvalue=0.34670067620273215)","RanksumsResult(statistic=0.92976105305880097, pvalue=0.35249481566619545)"
190,tfa caramel,0,0,0,0,0,0
181,super sour,0,0,0,0,0,0
229,nectarine,0,0,0,0,0,0
301,caramel macchiato,0,0,0,0,0,0
8,raspberry v,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6645722078955953, pvalue=0.095998133922403056)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
141,yuko,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
182,sweet grape,0,0,0,0,0,0
363,condensed milk,0,0,0,0,0,0
367,la watermelon,0,0,0,0,0,0
118,blackberry lemonade,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=0.95975334509295585, pvalue=0.33717936825401251)","RanksumsResult(statistic=0.90726683403318487, pvalue=0.3642657083570856)","RanksumsResult(statistic=0.82103899443498962, pvalue=0.41162405713954453)","RanksumsResult(statistic=0.83978417695633634, pvalue=0.40102940679864896)","RanksumsResult(statistic=0.84353321346060572, pvalue=0.39893029842258454)"
68,yellow e,"RanksumsResult(statistic=1.0459811846911511, pvalue=0.29556971942201793)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.1359580607936157, pvalue=0.25597411696398742)","RanksumsResult(statistic=1.2109387908790028, pvalue=0.22591886433785779)","RanksumsResult(statistic=1.2409310829131577, pvalue=0.2146312090407505)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
6,d wine,"RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)","RanksumsResult(statistic=1.4808694191863967, pvalue=0.13864137348137903)","RanksumsResult(statistic=1.6795683539126727, pvalue=0.093041329204831116)","RanksumsResult(statistic=1.6195837698443629, pvalue=0.10532171835211786)","RanksumsResult(statistic=1.4171357986138176, pvalue=0.15644322787991516)"
142,malted milk,"RanksumsResult(statistic=0.69732078979410073, pvalue=0.4856020602608091)","RanksumsResult(statistic=0.64858331523859902, pvalue=0.51660774280805732)","RanksumsResult(statistic=0.71231693581117816, pvalue=0.47626853902974786)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.58110065816175061, pvalue=0.56117261509835925)","RanksumsResult(statistic=0.68982271678556206, pvalue=0.49030568107691219)"
244,sour apple,0,0,0,0,0,0
261,mango,0,0,0,0,0,0
342,watermelon,0,0,0,0,0,0
200,strawberry candy,0,0,0,0,0,0
