,Flavor Name,Positive,Negative,Total,Difference,Percent_Positive,Percent_Negative
103,raspberry w,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=102.5, pvalue=0.16857475439830805)","MannwhitneyuResult(statistic=109.5, pvalue=0.18270432593861541)","MannwhitneyuResult(statistic=97.0, pvalue=0.15901032376725671)","MannwhitneyuResult(statistic=105.0, pvalue=0.17347458872484134)","MannwhitneyuResult(statistic=103.5, pvalue=0.17059691611011552)"
82,ccls,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=79.0, pvalue=0.1283563323568998)","MannwhitneyuResult(statistic=79.0, pvalue=0.12846789928411367)","MannwhitneyuResult(statistic=86.5, pvalue=0.14013293113489994)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
101,coconut diy,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=102.5, pvalue=0.16857475439830805)","MannwhitneyuResult(statistic=109.5, pvalue=0.18270432593861541)","MannwhitneyuResult(statistic=97.0, pvalue=0.15901032376725671)","MannwhitneyuResult(statistic=101.5, pvalue=0.16680765933267944)","MannwhitneyuResult(statistic=101.5, pvalue=0.16680762231006441)"
61,capella ca,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=33.0, pvalue=0.069465011443945915)","MannwhitneyuResult(statistic=57.5, pvalue=0.097646563259172203)","MannwhitneyuResult(statistic=65.0, pvalue=0.10721165319120812)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
2,vanilla bean gelato,"MannwhitneyuResult(statistic=14.5, pvalue=0.052724195078940057)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=33.0, pvalue=0.069465011443945915)","MannwhitneyuResult(statistic=2.5, pvalue=0.043818182311317261)","MannwhitneyuResult(statistic=14.5, pvalue=0.052457065437173982)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
164,white out,0,0,0,0,0,0
192,banana gone nut,0,0,0,0,0,0
81,yellow cupcake,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=79.0, pvalue=0.1283563323568998)","MannwhitneyuResult(statistic=79.0, pvalue=0.12846789928411367)","MannwhitneyuResult(statistic=86.5, pvalue=0.14013293113489994)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
233,apple sour,0,0,0,0,0,0
419,beer hang,0,0,0,0,0,0
252,fruity flake,0,0,0,0,0,0
46,fa orange,"MannwhitneyuResult(statistic=44.0, pvalue=0.081151121399878512)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=33.0, pvalue=0.069465011443945915)","MannwhitneyuResult(statistic=45.0, pvalue=0.08242758992945487)","MannwhitneyuResult(statistic=45.5, pvalue=0.082536133273659495)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
323,vanilla raspberry,0,0,0,0,0,0
425,tfa sour,0,0,0,0,0,0
372,boysenberry,0,0,0,0,0,0
434,candy corn,0,0,0,0,0,0
196,sour raspberry,0,0,0,0,0,0
41,holiday spice,"MannwhitneyuResult(statistic=44.0, pvalue=0.081151121399878512)","MannwhitneyuResult(statistic=41.5, pvalue=0.077929843018212513)","MannwhitneyuResult(statistic=33.0, pvalue=0.069465011443945915)","MannwhitneyuResult(statistic=45.0, pvalue=0.08242758992945487)","MannwhitneyuResult(statistic=41.0, pvalue=0.077502889460988073)","MannwhitneyuResult(statistic=41.5, pvalue=0.078028284874982187)"
209,tfa caramel candy,0,0,0,0,0,0
393,butter toffee,0,0,0,0,0,0
199,acai berry,0,0,0,0,0,0
240,caramel candy,0,0,0,0,0,0
108,capella blueberry,"MannwhitneyuResult(statistic=91.0, pvalue=0.14816801701822857)","MannwhitneyuResult(statistic=102.5, pvalue=0.16857475439830805)","MannwhitneyuResult(statistic=109.5, pvalue=0.18270432593861541)","MannwhitneyuResult(statistic=97.0, pvalue=0.15901032376725671)","MannwhitneyuResult(statistic=108.5, pvalue=0.18030899813398643)","MannwhitneyuResult(statistic=108.5, pvalue=0.18030899813398643)"
